GeneID,Chr,Start,End,annotation,pan_anno,y_anno,Strand
Lmf2_15100,chr15,89355527,89355926,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Sco2_15101,chr15,89373430,89373829,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
C730034F03Rik_15102,chr15,89429664,89430063,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
C230037L18Rik_15103,chr15,89476081,89476480,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Rabl2_15104,chr15,89591705,89592104,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Alg10b_15105,chr15,90224009,90224408,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Mir7648_15106,chr15,90229363,90229762,3'UTR,3'UTR,3'UTR,.
Slc2a13_15107,chr15,91609763,91610162,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Lrrk2_15108,chr15,91634220,91634619,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Lrrk2_15109,chr15,91651511,91651910,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Lrrk2_15110,chr15,91658307,91658706,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Lrrk2_15111,chr15,91660884,91661283,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Lrrk2_15112,chr15,91672935,91673334,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Lrrk2_15113,chr15,91680090,91680489,"Intron(XM_006521277.4/Lrrk2,intron3of41)",OtherIntron,OtherIntron,.
Gm15382_15114,chr15,91754066,91754465,"Intron(XM_006521277.4/Lrrk2,intron31of41)",OtherIntron,OtherIntron,.
Gm26760_15115,chr15,92340535,92340934,3'UTR,3'UTR,3'UTR,.
Gxylt1_15116,chr15,93252088,93252487,"Intron(NM_001346785.1/Gxylt1,intron5of7)",OtherIntron,OtherIntron,.
Gxylt1_15117,chr15,93268075,93268474,"Intron(NM_001346785.1/Gxylt1,intron1of7)",1stIntron,1stIntron,.
Gxylt1_15118,chr15,93275184,93275583,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Gxylt1_15119,chr15,93287581,93287980,"Intron(NM_024189.6/Yaf2,intron2of3)",OtherIntron,OtherIntron,.
Yaf2_15120,chr15,93336861,93337260,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Gm26371_15121,chr15,93356226,93356625,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm26371_15122,chr15,93368589,93368988,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Zcrb1_15123,chr15,93374644,93375043,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Pphln1_15124,chr15,93398180,93398579,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Gm30181_15125,chr15,93405533,93405932,"Intron(XM_030248516.1/Pphln1,intron2of7)",OtherIntron,OtherIntron,.
Pphln1_15126,chr15,93433884,93434283,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Pphln1_15127,chr15,93455556,93455955,"Intron(XM_030248516.1/Pphln1,intron6of7)",OtherIntron,OtherIntron,.
Pphln1_15128,chr15,93460099,93460498,"Intron(XM_030248516.1/Pphln1,intron6of7)",OtherIntron,OtherIntron,.
Prickle1_15129,chr15,93484194,93484593,"Intron(XM_030248516.1/Pphln1,intron7of7)",OtherIntron,OtherIntron,.
Prickle1_15130,chr15,93512147,93512546,"Exon(XM_030248265.1/Prickle1,exon2of8)",OtherExon,OtherExon,.
Prickle1_15131,chr15,93518906,93519305,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Prickle1_15132,chr15,93552113,93552512,"Intron(NM_001033217.5/Prickle1,intron1of7)",1stIntron,1stIntron,.
Prickle1_15133,chr15,93555478,93555877,"Intron(NM_001033217.5/Prickle1,intron1of7)",1stIntron,1stIntron,.
Prickle1_15134,chr15,93591422,93591821,"Intron(NM_001033217.5/Prickle1,intron1of7)",1stIntron,1stIntron,.
Prickle1_15135,chr15,93595838,93596237,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Irak4_15136,chr15,94543421,94543820,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Irak4_15137,chr15,94557416,94557815,"Intron(NM_029926.5/Irak4,intron6of11)",OtherIntron,OtherIntron,.
Twf1_15138,chr15,94589684,94590083,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Gm30754_15139,chr15,94597686,94598085,Promoter(1-2kb),Promoter(1-2kb),Promoter(1-2kb),.
Gm30754_15140,chr15,94601386,94601785,Promoter(1-2kb),Promoter(1-2kb),Promoter(1-2kb),.
Gm25546_15141,chr15,94680906,94681305,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Gm8843_15142,chr15,95714492,95714891,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Gm8843_15143,chr15,95725841,95726240,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm6961_15144,chr15,95762905,95763304,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm8849_15145,chr15,95772327,95772726,Promoter(2-3kb),Promoter(2-3kb),Promoter(2-3kb),.
Ano6_15146,chr15,95790664,95791063,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Ano6_15147,chr15,95797603,95798002,Promoter(1-2kb),Promoter(1-2kb),Promoter(1-2kb),.
Ano6_15148,chr15,95838414,95838813,"Intron(NM_001253813.1/Ano6,intron2of20)",OtherIntron,OtherIntron,.
Ano6_15149,chr15,95849920,95850319,"Intron(NM_001253813.1/Ano6,intron2of20)",OtherIntron,OtherIntron,.
Ano6_15150,chr15,95865465,95865864,"Intron(NM_001253813.1/Ano6,intron3of20)",OtherIntron,OtherIntron,.
Ano6_15151,chr15,95886090,95886489,"Intron(NM_001253813.1/Ano6,intron3of20)",OtherIntron,OtherIntron,.
Gm41389_15152,chr15,95894545,95894944,"Intron(NM_001253813.1/Ano6,intron4of20)",OtherIntron,OtherIntron,.
Gm41389_15153,chr15,95906336,95906735,"Intron(NM_001253813.1/Ano6,intron4of20)",OtherIntron,OtherIntron,.
Gm41389_15154,chr15,95943498,95943897,"Intron(NM_001253813.1/Ano6,intron13of20)",OtherIntron,OtherIntron,.
Gm41389_15155,chr15,95951591,95951990,"Intron(NM_001253813.1/Ano6,intron16of20)",OtherIntron,OtherIntron,.
Gm41389_15156,chr15,95954522,95954921,"Intron(NM_001253813.1/Ano6,intron16of20)",OtherIntron,OtherIntron,.
Gm41389_15157,chr15,95962973,95963372,"Intron(NM_001253813.1/Ano6,intron18of20)",OtherIntron,OtherIntron,.
Gm41389_15158,chr15,95971498,95971897,"Intron(NM_001253813.1/Ano6,intron20of20)",OtherIntron,OtherIntron,.
Gm41389_15159,chr15,95977792,95978191,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm41390_15160,chr15,96014445,96014844,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm41390_15161,chr15,96020464,96020863,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm41390_15162,chr15,96030915,96031314,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm41390_15163,chr15,96039104,96039503,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
D030018L15Rik_15164,chr15,96096659,96097058,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
D030018L15Rik_15165,chr15,96099799,96100198,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm4371_15166,chr15,96170882,96171281,"Intron(XM_011245785.3/Gm38469,intron1of2)",1stIntron,1stIntron,.
Gm4371_15167,chr15,96181017,96181416,Promoter(1-2kb),Promoter(1-2kb),Promoter(1-2kb),.
Gm4371_15168,chr15,96184872,96185271,Promoter(2-3kb),Promoter(2-3kb),Promoter(2-3kb),.
2610037D02Rik_15169,chr15,96197371,96197770,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
2610037D02Rik_15170,chr15,96201336,96201735,"Intron(NR_028311.1/Gm4371,intron1of1)",1stIntron,1stIntron,.
Gm8866_15171,chr15,96233739,96234138,"Intron(XM_011245785.3/Gm38469,intron1of2)",1stIntron,1stIntron,.
Gm38469_15172,chr15,96286574,96286973,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Arid2_15173,chr15,96309670,96310069,"Intron(NM_175251.4/Arid2,intron3of20)",OtherIntron,OtherIntron,.
Arid2_15174,chr15,96328819,96329218,"Intron(NM_175251.4/Arid2,intron3of20)",OtherIntron,OtherIntron,.
Arid2_15175,chr15,96333292,96333691,"Intron(NM_175251.4/Arid2,intron3of20)",OtherIntron,OtherIntron,.
Arid2_15176,chr15,96344861,96345260,"Intron(NM_175251.4/Arid2,intron3of20)",OtherIntron,OtherIntron,.
Scaf11_15177,chr15,96460874,96461273,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Scaf11_15178,chr15,96474377,96474776,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm41392_15179,chr15,96485508,96485907,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm41392_15180,chr15,96489403,96489802,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm41392_15181,chr15,96492320,96492719,Promoter(1-2kb),Promoter(1-2kb),Promoter(1-2kb),.
Gm41392_15182,chr15,96497728,96498127,"Intron(XR_875620.1/Gm41392,intron2of2)",OtherIntron,OtherIntron,.
Gm32406_15183,chr15,96507281,96507680,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Gm32406_15184,chr15,96520775,96521174,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm32406_15185,chr15,96543198,96543597,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm32457_15186,chr15,96566912,96567311,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm32457_15187,chr15,96594217,96594616,"Intron(XM_006520235.4/Slc38a1,intron4of15)",OtherIntron,OtherIntron,.
Gm32457_15188,chr15,96598919,96599318,"Intron(XM_006520235.4/Slc38a1,intron4of15)",OtherIntron,OtherIntron,.
Gm32457_15189,chr15,96602783,96603182,"Intron(XM_006520235.4/Slc38a1,intron4of15)",OtherIntron,OtherIntron,.
Gm32457_15190,chr15,96604310,96604709,"Intron(XM_006520235.4/Slc38a1,intron4of15)",OtherIntron,OtherIntron,.
Gm32457_15191,chr15,96608580,96608979,"Intron(XM_006520235.4/Slc38a1,intron4of15)",OtherIntron,OtherIntron,.
Slc38a1_15192,chr15,96626707,96627106,"Intron(XM_006520235.4/Slc38a1,intron1of15)",1stIntron,1stIntron,.
Slc38a1_15193,chr15,96631074,96631473,"Intron(XM_006520235.4/Slc38a1,intron1of15)",1stIntron,1stIntron,.
Slc38a1_15194,chr15,96638186,96638585,Promoter(2-3kb),Promoter(2-3kb),Promoter(2-3kb),.
Slc38a1_15195,chr15,96642309,96642708,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Gm46503_15196,chr15,96647517,96647916,Promoter(1-2kb),Promoter(1-2kb),Promoter(1-2kb),.
Gm46503_15197,chr15,96654816,96655215,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm22045_15198,chr15,96665942,96666341,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm22045_15199,chr15,96685339,96685738,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Slc38a2_15200,chr15,96696493,96696892,Promoter(2-3kb),Promoter(2-3kb),Promoter(2-3kb),.
Slc38a2_15201,chr15,96698947,96699346,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Slc38a2_15202,chr15,96709583,96709982,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Slc38a2_15203,chr15,96722230,96722629,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Slc38a2_15204,chr15,96727563,96727962,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Slc38a2_15205,chr15,96729003,96729402,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm8888_15206,chr15,96742650,96743049,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm8888_15207,chr15,96744824,96745223,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm8888_15208,chr15,96755515,96755914,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm8888_15209,chr15,96757559,96757958,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm8888_15210,chr15,96778309,96778708,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Rpl10a-ps3_15211,chr15,96936746,96937145,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Rpl10a-ps3_15212,chr15,96953406,96953805,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm33205_15213,chr15,97195655,97196054,"Exon(XR_384415.2/Gm33205,exon5of5)",OtherExon,OtherExon,.
Gm33205_15214,chr15,97205834,97206233,Promoter(2-3kb),Promoter(2-3kb),Promoter(2-3kb),.
Gm33205_15215,chr15,97213025,97213424,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Pced1b_15216,chr15,97235182,97235581,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Pced1b_15217,chr15,97237035,97237434,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Pced1b_15218,chr15,97245231,97245630,Promoter(1-2kb),Promoter(1-2kb),Promoter(1-2kb),.
Amigo2_15219,chr15,97247234,97247633,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Pced1b_15220,chr15,97252597,97252996,"Intron(XM_006520964.4/Pced1b,intron1of4)",1stIntron,1stIntron,.
Pced1b_15221,chr15,97255533,97255932,"Intron(XM_006520964.4/Pced1b,intron1of4)",1stIntron,1stIntron,.
Pced1b_15222,chr15,97259319,97259718,"Intron(XM_006520964.4/Pced1b,intron1of4)",1stIntron,1stIntron,.
Pced1b_15223,chr15,97266404,97266803,"Intron(XM_006520964.4/Pced1b,intron1of4)",1stIntron,1stIntron,.
Pced1b_15224,chr15,97272133,97272532,"Intron(XM_006520964.4/Pced1b,intron1of4)",1stIntron,1stIntron,.
Gm4383_15225,chr15,97277301,97277700,5'UTR,5'UTR,5'UTR,.
Gm4383_15226,chr15,97287672,97288071,"Intron(XM_006520964.4/Pced1b,intron3of4)",OtherIntron,OtherIntron,.
Gm4383_15227,chr15,97292878,97293277,"Intron(XM_006520964.4/Pced1b,intron3of4)",OtherIntron,OtherIntron,.
Gm4383_15228,chr15,97311987,97312386,"Intron(XM_006520964.4/Pced1b,intron3of4)",OtherIntron,OtherIntron,.
Gm33325_15229,chr15,97327502,97327901,"Intron(XM_006520964.4/Pced1b,intron3of4)",OtherIntron,OtherIntron,.
Gm33325_15230,chr15,97337902,97338301,"Exon(XR_875641.3/Gm33325,exon3of3)",OtherExon,OtherExon,.
Gm33325_15231,chr15,97342493,97342892,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Gm33325_15232,chr15,97351358,97351757,"Intron(XM_006520964.4/Pced1b,intron3of4)",OtherIntron,OtherIntron,.
Gm33325_15233,chr15,97361817,97362216,"Intron(XM_006520964.4/Pced1b,intron4of4)",OtherIntron,OtherIntron,.
Pced1b_15234,chr15,97373713,97374112,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Pced1b_15235,chr15,97375253,97375652,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Pced1b_15236,chr15,97379699,97380098,"Intron(XM_006520964.4/Pced1b,intron4of4)",OtherIntron,OtherIntron,.
Gm41393_15237,chr15,97396846,97397245,"Intron(XR_875638.3/Gm41393,intron3of3)",OtherIntron,OtherIntron,.
Gm41393_15238,chr15,97415521,97415920,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm41393_15239,chr15,97424362,97424761,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm41393_15240,chr15,97449246,97449645,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm41393_15241,chr15,97458871,97459270,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm41393_15242,chr15,97466945,97467344,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm41393_15243,chr15,97469565,97469964,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm41393_15244,chr15,97487408,97487807,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm41393_15245,chr15,97493205,97493604,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm41393_15246,chr15,97498329,97498728,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm41394_15247,chr15,97578133,97578532,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm41394_15248,chr15,97581581,97581980,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm41394_15249,chr15,97606671,97607070,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Rpap3_15250,chr15,97664076,97664475,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Rpap3_15251,chr15,97665354,97665753,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Rpap3_15252,chr15,97667540,97667939,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Rpap3_15253,chr15,97672178,97672577,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Rpap3_15254,chr15,97675875,97676274,"Intron(XM_011245735.1/Rpap3,intron13of13)",OtherIntron,OtherIntron,.
Rpap3_15255,chr15,97705597,97705996,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Endou_15256,chr15,97717197,97717596,"Intron(XM_017316511.1/Endou,intron5of8)",OtherIntron,OtherIntron,.
Endou_15257,chr15,97721106,97721505,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Endou_15258,chr15,97725400,97725799,"Intron(XM_006520617.4/Endou,intron2of9)",OtherIntron,OtherIntron,.
Gm33531_15259,chr15,97740109,97740508,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Gm33531_15260,chr15,97742074,97742473,Promoter(1-2kb),Promoter(1-2kb),Promoter(1-2kb),.
Gm33531_15261,chr15,97744958,97745357,3'UTR,3'UTR,3'UTR,.
Rapgef3_15262,chr15,97767732,97768131,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Gm46535_15263,chr15,97776427,97776826,Promoter(1-2kb),Promoter(1-2kb),Promoter(1-2kb),.
Slc48a1_15264,chr15,97784163,97784562,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Slc48a1_15265,chr15,97789990,97790389,"Exon(NM_026353.4/Slc48a1,exon2of3)",OtherExon,OtherExon,.
Hdac7_15266,chr15,97821733,97822132,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Hdac7_15267,chr15,97825063,97825462,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Hdac7_15268,chr15,97831492,97831891,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Gm33636_15269,chr15,97837540,97837939,Promoter(1-2kb),Promoter(1-2kb),Promoter(1-2kb),.
Hdac7_15270,chr15,97842232,97842631,Promoter(1-2kb),Promoter(1-2kb),Promoter(1-2kb),.
Gm33690_15271,chr15,97849262,97849661,Promoter(1-2kb),Promoter(1-2kb),Promoter(1-2kb),.
Gm52171_15272,chr15,97884262,97884661,Promoter(2-3kb),Promoter(2-3kb),Promoter(2-3kb),.
Gm52171_15273,chr15,97890490,97890889,"Intron(NM_009504.4/Vdr,intron1of9)",1stIntron,1stIntron,.
Vdr_15274,chr15,97908014,97908413,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Vdr_15275,chr15,97929254,97929653,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Tmem106c_15276,chr15,97952458,97952857,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Tmem106c_15277,chr15,97963934,97964333,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Gm46536_15278,chr15,97992892,97993291,Promoter(1-2kb),Promoter(1-2kb),Promoter(1-2kb),.
Col2a1_15279,chr15,98001742,98002141,Promoter(1-2kb),Promoter(1-2kb),Promoter(1-2kb),.
Col2a1_15280,chr15,98004206,98004605,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Gm25668_15281,chr15,98066560,98066959,Promoter(2-3kb),Promoter(2-3kb),Promoter(2-3kb),.
Gm25668_15282,chr15,98075028,98075427,"Intron(XM_030248525.1/Senp1,intron7of19)",OtherIntron,OtherIntron,.
Pfkm_15283,chr15,98089439,98089838,Promoter(2-3kb),Promoter(2-3kb),Promoter(2-3kb),.
Pfkm_15284,chr15,98093161,98093560,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Pfkm_15285,chr15,98108304,98108703,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Asb8_15286,chr15,98145569,98145968,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Asb8_15287,chr15,98153650,98154049,"Intron(XM_011245775.3/Asb8,intron2of4)",OtherIntron,OtherIntron,.
Ccdc184_15288,chr15,98167631,98168030,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Gm33909_15289,chr15,98181246,98181645,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Zfp641_15290,chr15,98288547,98288946,"Exon(XM_006520973.4/Zfp641,exon4of4)",OtherExon,OtherExon,.
1700031M16Rik_15291,chr15,98389834,98390233,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Gm21022_15292,chr15,98415735,98416134,"Exon(NR_015496.2/1700031M16Rik,exon10of11)",OtherExon,OtherExon,.
Gm21022_15293,chr15,98417275,98417674,Promoter(2-3kb),Promoter(2-3kb),Promoter(2-3kb),.
Lalba_15294,chr15,98479648,98480047,Promoter(2-3kb),Promoter(2-3kb),Promoter(2-3kb),.
Lalba_15295,chr15,98483946,98484345,Promoter(1-2kb),Promoter(1-2kb),Promoter(1-2kb),.
Olfr278-ps1_15296,chr15,98504430,98504829,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Snora34_15297,chr15,98510523,98510922,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Snora34_15298,chr15,98512859,98513258,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Kansl2_15299,chr15,98534128,98534527,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Ccnt1_15300,chr15,98567642,98568041,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
4930415O20Rik_15301,chr15,98580038,98580437,"Intron(NM_001201322.1/4930415O20Rik,intron1of3)",1stIntron,1stIntron,.
Adcy6_15302,chr15,98609837,98610236,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Adcy6_15303,chr15,98617088,98617487,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Cacnb3_15304,chr15,98628727,98629126,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Cacnb3_15305,chr15,98631441,98631840,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Cacnb3_15306,chr15,98634396,98634795,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Ddx23_15307,chr15,98662713,98663112,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Rnd1_15308,chr15,98677310,98677709,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Gm34152_15309,chr15,98699442,98699841,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
Ccdc65_15310,chr15,98708032,98708431,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Ccdc65_15311,chr15,98710387,98710786,Promoter(2-3kb),Promoter(2-3kb),Promoter(2-3kb),.
Fkbp11_15312,chr15,98728080,98728479,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Fkbp11_15313,chr15,98730646,98731045,Promoter(2-3kb),Promoter(2-3kb),Promoter(2-3kb),.
Fkbp11_15314,chr15,98740181,98740580,3'UTR,3'UTR,3'UTR,.
Arf3_15315,chr15,98762993,98763392,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Wnt10b_15316,chr15,98772673,98773072,"Exon(XM_006520893.2/Wnt10b,exon4of4)",OtherExon,OtherExon,.
Wnt10b_15317,chr15,98776246,98776645,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Wnt1_15318,chr15,98789439,98789838,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Wnt1_15319,chr15,98790973,98791372,Promoter(1-2kb),Promoter(1-2kb),Promoter(1-2kb),.
B130046B21Rik_15320,chr15,98799352,98799751,DistalIntergenic,DistalIntergenic,DistalIntergenic,.
B130046B21Rik_15321,chr15,98804154,98804553,Promoter(1-2kb),Promoter(1-2kb),Promoter(1-2kb),.
Ddn_15322,chr15,98807486,98807885,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Prkag1_15323,chr15,98821395,98821794,"Intron(XM_011245520.1/Prkag1,intron2of11)",OtherIntron,OtherIntron,.
Prkag1_15324,chr15,98831295,98831694,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Kmt2d_15325,chr15,98857098,98857497,"Exon(NM_001033276.3/Kmt2d,exon19of55)",OtherExon,OtherExon,.
Kmt2d_15326,chr15,98867359,98867758,"Intron(NM_001033276.3/Kmt2d,intron1of54)",1stIntron,1stIntron,.
Kmt2d_15327,chr15,98871938,98872337,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Rhebl1_15328,chr15,98881070,98881469,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Dhh_15329,chr15,98894220,98894619,Promoter(1-2kb),Promoter(1-2kb),Promoter(1-2kb),.
Dhh_15330,chr15,98898130,98898529,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Lmbr1l_15331,chr15,98918003,98918402,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Tuba1b_15332,chr15,98927569,98927968,"Intron(XR_001781765.1/Gm41396,intron2of3)",OtherIntron,OtherIntron,.
Tuba1b_15333,chr15,98934307,98934706,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
Tuba1a_15334,chr15,98953404,98953803,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
4930578M01Rik_15335,chr15,98973014,98973413,"Intron(XR_875649.3/B430209F14Rik,intron1of2)",1stIntron,1stIntron,.
4930578M01Rik_15336,chr15,98985547,98985946,Promoter(<=1kb),Promoter(<=1kb),Promoter(<=1kb),.
