ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0090263	GO:0090263	positive regulation of canonical Wnt signaling pathway	4/517	109/28891	0.132030190967241	0.276430557526032	0.188485635381414	Zbed3/Zeb2/Smad3/Gprc5b	4
GO:0006639	GO:0006639	acylglycerol metabolic process	5/517	150/28891	0.132476675388697	0.277236769914037	0.189035355555498	Apobec1/Dgke/Dgkh/Acsl1/Scarb1	5
GO:0001885	GO:0001885	endothelial cell development	3/517	71/28891	0.134441048721096	0.279503973684174	0.19058126041847	Pde2a/Hpse/S1pr3	3
GO:0002448	GO:0002448	mast cell mediated immunity	3/517	71/28891	0.134441048721096	0.279503973684174	0.19058126041847	Cplx2/Lat2/Fcer1g	3
GO:0008347	GO:0008347	glial cell migration	3/517	71/28891	0.134441048721096	0.279503973684174	0.19058126041847	Gpr183/P2rx4/Hexb	3
GO:0010659	GO:0010659	cardiac muscle cell apoptotic process	3/517	71/28891	0.134441048721096	0.279503973684174	0.19058126041847	Capn2/Trip10/Bnip3	3
GO:0019933	GO:0019933	cAMP-mediated signaling	3/517	71/28891	0.134441048721096	0.279503973684174	0.19058126041847	Pde2a/Nucb2/Ptger4	3
GO:0021695	GO:0021695	cerebellar cortex development	3/517	71/28891	0.134441048721096	0.279503973684174	0.19058126041847	Serpine2/Whrn/Nfix	3
GO:0021885	GO:0021885	forebrain cell migration	3/517	71/28891	0.134441048721096	0.279503973684174	0.19058126041847	Cxcr4/Axl/Rac1	3
GO:0051784	GO:0051784	negative regulation of nuclear division	3/517	71/28891	0.134441048721096	0.279503973684174	0.19058126041847	Osm/Apc/Klhl22	3
GO:0060612	GO:0060612	adipose tissue development	3/517	71/28891	0.134441048721096	0.279503973684174	0.19058126041847	Fosl2/Fto/Id2	3
GO:0098754	GO:0098754	detoxification	3/517	71/28891	0.134441048721096	0.279503973684174	0.19058126041847	Cd36/Pim1/Abcg3	3
GO:0098900	GO:0098900	regulation of action potential	3/517	71/28891	0.134441048721096	0.279503973684174	0.19058126041847	Cd36/Kcnab2/Jup	3
GO:0006874	GO:0006874	intracellular calcium ion homeostasis	9/517	327/28891	0.134708391269369	0.279503973684174	0.19058126041847	Herpud1/Nucb2/Ncs1/Hexb/Cd40/Myo5a/Htt/Gsto1/Bnip3	9
GO:0061844	GO:0061844	antimicrobial humoral immune response mediated by antimicrobial peptide	5/517	151/28891	0.135138443943859	0.279503973684174	0.19058126041847	Adm/Lgals3/Rnase6/Ppl/Pf4	5
GO:0048704	GO:0048704	embryonic skeletal system morphogenesis	4/517	110/28891	0.135204417466244	0.279503973684174	0.19058126041847	Hspg2/Smad3/Tgfbr2/Tgfbr1	4
GO:0072163	GO:0072163	mesonephric epithelium development	4/517	110/28891	0.135204417466244	0.279503973684174	0.19058126041847	Tacstd2/Hs3st3b1/Smad3/Smad7	4
GO:0072164	GO:0072164	mesonephric tubule development	4/517	110/28891	0.135204417466244	0.279503973684174	0.19058126041847	Tacstd2/Hs3st3b1/Smad3/Smad7	4
GO:0001779	GO:0001779	natural killer cell differentiation	2/517	36/28891	0.135479551267384	0.279503973684174	0.19058126041847	Axl/Id2	2
GO:0006084	GO:0006084	acetyl-CoA metabolic process	2/517	36/28891	0.135479551267384	0.279503973684174	0.19058126041847	Acacb/Mpc2	2
GO:0007026	GO:0007026	negative regulation of microtubule depolymerization	2/517	36/28891	0.135479551267384	0.279503973684174	0.19058126041847	Clasp2/Apc	2
GO:0010614	GO:0010614	negative regulation of cardiac muscle hypertrophy	2/517	36/28891	0.135479551267384	0.279503973684174	0.19058126041847	P2rx4/Smad3	2
GO:0022616	GO:0022616	DNA strand elongation	2/517	36/28891	0.135479551267384	0.279503973684174	0.19058126041847	Nbn/Pola1	2
GO:0030431	GO:0030431	sleep	2/517	36/28891	0.135479551267384	0.279503973684174	0.19058126041847	Adora2a/Ptger4	2
GO:0032607	GO:0032607	interferon-alpha production	2/517	36/28891	0.135479551267384	0.279503973684174	0.19058126041847	Mavs/Tlr4	2
GO:0043094	GO:0043094	cellular metabolic compound salvage	2/517	36/28891	0.135479551267384	0.279503973684174	0.19058126041847	Impdh1/Pdxk	2
GO:0046677	GO:0046677	response to antibiotic	2/517	36/28891	0.135479551267384	0.279503973684174	0.19058126041847	Ciita/Alpl	2
GO:0060117	GO:0060117	auditory receptor cell development	2/517	36/28891	0.135479551267384	0.279503973684174	0.19058126041847	Whrn/Rac1	2
GO:0070670	GO:0070670	response to interleukin-4	2/517	36/28891	0.135479551267384	0.279503973684174	0.19058126041847	Cd300lf/Tcf7	2
GO:0071539	GO:0071539	protein localization to centrosome	2/517	36/28891	0.135479551267384	0.279503973684174	0.19058126041847	Htt/Apc	2
GO:0086091	GO:0086091	regulation of heart rate by cardiac conduction	2/517	36/28891	0.135479551267384	0.279503973684174	0.19058126041847	Scn2b/Jup	2
GO:1900078	GO:1900078	positive regulation of cellular response to insulin stimulus	2/517	36/28891	0.135479551267384	0.279503973684174	0.19058126041847	Marcks/Myo5a	2
GO:1901889	GO:1901889	negative regulation of cell junction assembly	2/517	36/28891	0.135479551267384	0.279503973684174	0.19058126041847	Clasp2/Tlr2	2
GO:0019439	GO:0019439	aromatic compound catabolic process	12/517	467/28891	0.135664878665175	0.279758456964185	0.190754781186782	Apobec1/Pde2a/Carhsp1/Kmo/Aicda/Fto/Paip1/Dnase2a/Cnot1/Oas2/Zfp36l2/Nudt4	12
GO:0046887	GO:0046887	positive regulation of hormone secretion	6/517	194/28891	0.136165023361516	0.280661605230085	0.191370597601093	Clcf1/Nucb2/Mpc2/Runx1/Rac1/Ptger4	6
GO:0042692	GO:0042692	muscle cell differentiation	12/517	468/28891	0.137130144942395	0.282521896061146	0.192639046727792	Adm/Parp2/Kdm6b/Capn2/Tpm1/Nfatc3/Itgb1/Trip10/Id2/Actn1/Piezo1/Prickle1	12
GO:0006261	GO:0006261	DNA-templated DNA replication	5/517	152/28891	0.137823932139468	0.28369230719451	0.193437097739605	Aicda/Cdc7/Nbn/Ccne1/Pola1	5
GO:0006638	GO:0006638	neutral lipid metabolic process	5/517	152/28891	0.137823932139468	0.28369230719451	0.193437097739605	Apobec1/Dgke/Dgkh/Acsl1/Scarb1	5
GO:0002690	GO:0002690	positive regulation of leukocyte chemotaxis	4/517	111/28891	0.138409476428792	0.284641844690868	0.194084544895669	Cd74/Lgmn/Ccr7/Rac1	4
GO:0002279	GO:0002279	mast cell activation involved in immune response	3/517	72/28891	0.138537468494869	0.284641844690868	0.194084544895669	Cplx2/Lat2/Fcer1g	3
GO:0031638	GO:0031638	zymogen activation	3/517	72/28891	0.138537468494869	0.284641844690868	0.194084544895669	Lgmn/Plaur/Serpine2	3
GO:0060425	GO:0060425	lung morphogenesis	3/517	72/28891	0.138537468494869	0.284641844690868	0.194084544895669	Spry2/Dag1/Tgfbr2	3
GO:0048863	GO:0048863	stem cell differentiation	8/517	284/28891	0.139183532594088	0.285839156564928	0.194900938319579	Sema4b/Sema4a/Tacstd2/Zeb2/Itgb1/Sema4d/Zfp36l2/Prickle1	8
GO:0072331	GO:0072331	signal transduction by p53 class mediator	5/517	153/28891	0.140532864686448	0.288479013731072	0.196700938868469	Cd74/Bmyc/Ddit4/Zfp385a/Trp53bp2	5
GO:0001702	GO:0001702	gastrulation with mouth forming second	2/517	37/28891	0.14160802163314	0.288791709233593	0.196914151948097	Prickle1/Tenm4	2
GO:0003401	GO:0003401	axis elongation	2/517	37/28891	0.14160802163314	0.288791709233593	0.196914151948097	Spry2/Prickle1	2
GO:0007435	GO:0007435	salivary gland morphogenesis	2/517	37/28891	0.14160802163314	0.288791709233593	0.196914151948097	Dag1/Plxna1	2
GO:0019934	GO:0019934	cGMP-mediated signaling	2/517	37/28891	0.14160802163314	0.288791709233593	0.196914151948097	Pde2a/Cd36	2
GO:0032104	GO:0032104	regulation of response to extracellular stimulus	2/517	37/28891	0.14160802163314	0.288791709233593	0.196914151948097	Nucb2/Prkcg	2
GO:0032107	GO:0032107	regulation of response to nutrient levels	2/517	37/28891	0.14160802163314	0.288791709233593	0.196914151948097	Nucb2/Prkcg	2
GO:0043516	GO:0043516	regulation of DNA damage response, signal transduction by p53 class mediator	2/517	37/28891	0.14160802163314	0.288791709233593	0.196914151948097	Cd74/Zfp385a	2
GO:0045686	GO:0045686	negative regulation of glial cell differentiation	2/517	37/28891	0.14160802163314	0.288791709233593	0.196914151948097	Dusp10/Id2	2
GO:0046164	GO:0046164	alcohol catabolic process	2/517	37/28891	0.14160802163314	0.288791709233593	0.196914151948097	Cyp27a1/Scarb1	2
GO:0048026	GO:0048026	positive regulation of mRNA splicing, via spliceosome	2/517	37/28891	0.14160802163314	0.288791709233593	0.196914151948097	Tra2a/Zfp64	2
GO:0050869	GO:0050869	negative regulation of B cell activation	2/517	37/28891	0.14160802163314	0.288791709233593	0.196914151948097	Tyrobp/Id2	2
GO:1902110	GO:1902110	positive regulation of mitochondrial membrane permeability involved in apoptotic process	2/517	37/28891	0.14160802163314	0.288791709233593	0.196914151948097	Chchd10/Bnip3	2
GO:1905508	GO:1905508	protein localization to microtubule organizing center	2/517	37/28891	0.14160802163314	0.288791709233593	0.196914151948097	Htt/Apc	2
GO:2000406	GO:2000406	positive regulation of T cell migration	2/517	37/28891	0.14160802163314	0.288791709233593	0.196914151948097	Ccr7/Adam8	2
GO:0002027	GO:0002027	regulation of heart rate	4/517	112/28891	0.141644848082228	0.288791709233593	0.196914151948097	Adm/Tpm1/Scn2b/Jup	4
GO:0046579	GO:0046579	positive regulation of Ras protein signal transduction	3/517	73/28891	0.142675779848072	0.290107419024414	0.197811275616768	Rasgef1a/Ngfr/Rasgrp4	3
GO:0055008	GO:0055008	cardiac muscle tissue morphogenesis	3/517	73/28891	0.142675779848072	0.290107419024414	0.197811275616768	Tpm1/Smad7/Tgfbr1	3
GO:0090559	GO:0090559	regulation of membrane permeability	3/517	73/28891	0.142675779848072	0.290107419024414	0.197811275616768	Chchd10/Bcl2l2/Bnip3	3
GO:0099518	GO:0099518	vesicle cytoskeletal trafficking	3/517	73/28891	0.142675779848072	0.290107419024414	0.197811275616768	Trak1/Myo5a/Htt	3
GO:1903317	GO:1903317	regulation of protein maturation	3/517	73/28891	0.142675779848072	0.290107419024414	0.197811275616768	Plaur/Serpine2/Ppp1r15a	3
GO:2001244	GO:2001244	positive regulation of intrinsic apoptotic signaling pathway	3/517	73/28891	0.142675779848072	0.290107419024414	0.197811275616768	Bmyc/Ripk3/Eif2ak3	3
GO:0002706	GO:0002706	regulation of lymphocyte mediated immunity	7/517	241/28891	0.143033183930884	0.290703193275105	0.198217507435676	Dpp4/Ripk3/Clcf1/Fcer1g/Ceacam1/Cd40/Smad7	7
GO:0002705	GO:0002705	positive regulation of leukocyte mediated immunity	6/517	197/28891	0.143275177815945	0.291063975095038	0.198463508424759	Dpp4/Tyrobp/Clcf1/Mavs/Fcer1g/Cd40	6
GO:0001823	GO:0001823	mesonephros development	4/517	113/28891	0.144910007245963	0.293988212453158	0.200457415109259	Tacstd2/Hs3st3b1/Smad3/Smad7	4
GO:0015908	GO:0015908	fatty acid transport	4/517	113/28891	0.144910007245963	0.293988212453158	0.200457415109259	Anxa1/Acsl1/Plin2/Cd36	4
GO:0021549	GO:0021549	cerebellum development	4/517	113/28891	0.144910007245963	0.293988212453158	0.200457415109259	Serpine2/Zbtb18/Whrn/Nfix	4
GO:0006310	GO:0006310	DNA recombination	9/517	333/28891	0.145455002068155	0.294961311471541	0.201120927813536	Zcwpw1/Tep1/Aicda/Clcf1/Tcf7/Cd40/Cdc7/Nbn/Epc2	9
GO:0035051	GO:0035051	cardiocyte differentiation	6/517	198/28891	0.145682578666199	0.295290148225963	0.20134514689101	Parp2/Kdm6b/Itgb1/Trip10/Prickle1/Tenm4	6
GO:1904950	GO:1904950	negative regulation of establishment of protein localization	5/517	155/28891	0.146019939909464	0.295841117033806	0.201720827882109	Dnaja1/Anxa1/Wwp2/Cd36/Derl3	5
GO:0002792	GO:0002792	negative regulation of peptide secretion	3/517	74/28891	0.146854772932158	0.296772016304751	0.202355566465754	Cd74/Nucb2/Ptger4	3
GO:0010658	GO:0010658	striated muscle cell apoptotic process	3/517	74/28891	0.146854772932158	0.296772016304751	0.202355566465754	Capn2/Trip10/Bnip3	3
GO:0043462	GO:0043462	regulation of ATP-dependent activity	3/517	74/28891	0.146854772932158	0.296772016304751	0.202355566465754	Cnn3/Tpm1/Adrb2	3
GO:0099024	GO:0099024	plasma membrane invagination	3/517	74/28891	0.146854772932158	0.296772016304751	0.202355566465754	Cd36/Fcer1g/Rac1	3
GO:1901264	GO:1901264	carbohydrate derivative transport	3/517	74/28891	0.146854772932158	0.296772016304751	0.202355566465754	Slc17a9/Slc29a3/Scarb1	3
GO:0030324	GO:0030324	lung development	7/517	243/28891	0.147360300491999	0.296772016304751	0.202355566465754	Atxn1/Fosl2/Spry2/Asah1/Dag1/Tgfbr2/Ncor2	7
GO:0001964	GO:0001964	startle response	2/517	38/28891	0.147794304974099	0.296772016304751	0.202355566465754	Adora2a/Aph1b	2
GO:0014741	GO:0014741	negative regulation of muscle hypertrophy	2/517	38/28891	0.147794304974099	0.296772016304751	0.202355566465754	P2rx4/Smad3	2
GO:0016233	GO:0016233	telomere capping	2/517	38/28891	0.147794304974099	0.296772016304751	0.202355566465754	Pkib/Nbn	2
GO:0043243	GO:0043243	positive regulation of protein-containing complex disassembly	2/517	38/28891	0.147794304974099	0.296772016304751	0.202355566465754	Adrb2/Bnip3	2
GO:0045577	GO:0045577	regulation of B cell differentiation	2/517	38/28891	0.147794304974099	0.296772016304751	0.202355566465754	Id2/Zfp36l2	2
GO:0045672	GO:0045672	positive regulation of osteoclast differentiation	2/517	38/28891	0.147794304974099	0.296772016304751	0.202355566465754	Klf10/Tyrobp	2
GO:0051953	GO:0051953	negative regulation of amine transport	2/517	38/28891	0.147794304974099	0.296772016304751	0.202355566465754	Myo5a/Ptgs1	2
GO:0060441	GO:0060441	epithelial tube branching involved in lung morphogenesis	2/517	38/28891	0.147794304974099	0.296772016304751	0.202355566465754	Spry2/Dag1	2
GO:0061098	GO:0061098	positive regulation of protein tyrosine kinase activity	2/517	38/28891	0.147794304974099	0.296772016304751	0.202355566465754	Gprc5b/Erbb3	2
GO:0070266	GO:0070266	necroptotic process	2/517	38/28891	0.147794304974099	0.296772016304751	0.202355566465754	Ripk3/Tnfrsf23	2
GO:0098884	GO:0098884	postsynaptic neurotransmitter receptor internalization	2/517	38/28891	0.147794304974099	0.296772016304751	0.202355566465754	Pip5k1c/Hip1	2
GO:0140239	GO:0140239	postsynaptic endocytosis	2/517	38/28891	0.147794304974099	0.296772016304751	0.202355566465754	Pip5k1c/Hip1	2
GO:1904861	GO:1904861	excitatory synapse assembly	2/517	38/28891	0.147794304974099	0.296772016304751	0.202355566465754	Sema4a/Plxnb2	2
GO:1905476	GO:1905476	negative regulation of protein localization to membrane	2/517	38/28891	0.147794304974099	0.296772016304751	0.202355566465754	Pid1/Tmbim1	2
GO:0046889	GO:0046889	positive regulation of lipid biosynthetic process	4/517	114/28891	0.148204423683146	0.297463214097697	0.202826863330846	Cd74/Anxa1/Capn2/Scarb1	4
GO:0007548	GO:0007548	sex differentiation	9/517	335/28891	0.149130897319127	0.299189720221572	0.20400409064848	Lfng/Sgpl1/Tcf7/Bcl2l2/Axl/Runx1/Tgfbr1/Rac1/Ptger4	9
GO:0001541	GO:0001541	ovarian follicle development	3/517	75/28891	0.151073239198769	0.302548625440658	0.206294377909308	Lfng/Rac1/Ptger4	3
GO:0008542	GO:0008542	visual learning	3/517	75/28891	0.151073239198769	0.302548625440658	0.206294377909308	Atxn1/Itgb1/Htt	3
GO:0050805	GO:0050805	negative regulation of synaptic transmission	3/517	75/28891	0.151073239198769	0.302548625440658	0.206294377909308	Plk2/Myo5a/Sorcs2	3
GO:0097194	GO:0097194	execution phase of apoptosis	3/517	75/28891	0.151073239198769	0.302548625440658	0.206294377909308	Cecr2/Dnase2a/Trp53bp2	3
GO:0051702	GO:0051702	biological process involved in interaction with symbiont	4/517	115/28891	0.151527562446235	0.303323909925634	0.206823009729392	Jun/Paip1/Zdhhc8/Napepld	4
GO:0031333	GO:0031333	negative regulation of protein-containing complex assembly	5/517	157/28891	0.151597382306558	0.303329159455586	0.206826589149111	Eps8/Eif4ebp1/Tpm1/Tlr2/Ptger4	5
GO:0046883	GO:0046883	regulation of hormone secretion	9/517	337/28891	0.152852810883885	0.305631295421722	0.208396312714389	Anxa1/Clcf1/Nucb2/Osm/Mpc2/Runx1/Slc16a1/Rac1/Ptger4	9
GO:0072521	GO:0072521	purine-containing compound metabolic process	12/517	479/28891	0.153810064894788	0.305631295421722	0.208396312714389	Pde2a/Kmo/Impdh1/Acsl1/Kcnab2/Acacb/Oxsm/Mpc2/Pid1/Abcg3/Oas1a/Nudt4	12
GO:0030323	GO:0030323	respiratory tube development	7/517	246/28891	0.153965692357494	0.305631295421722	0.208396312714389	Atxn1/Fosl2/Spry2/Asah1/Dag1/Tgfbr2/Ncor2	7
GO:0001773	GO:0001773	myeloid dendritic cell activation	2/517	39/28891	0.154034381277009	0.305631295421722	0.208396312714389	Tnfsf9/Tgfbr2	2
GO:0002885	GO:0002885	positive regulation of hypersensitivity	2/517	39/28891	0.154034381277009	0.305631295421722	0.208396312714389	Ccr7/Fcer1g	2
GO:0003203	GO:0003203	endocardial cushion morphogenesis	2/517	39/28891	0.154034381277009	0.305631295421722	0.208396312714389	Tgfbr2/Tgfbr1	2
GO:0031114	GO:0031114	regulation of microtubule depolymerization	2/517	39/28891	0.154034381277009	0.305631295421722	0.208396312714389	Clasp2/Apc	2
GO:0032438	GO:0032438	melanosome organization	2/517	39/28891	0.154034381277009	0.305631295421722	0.208396312714389	Zeb2/Rab32	2
GO:0042403	GO:0042403	thyroid hormone metabolic process	2/517	39/28891	0.154034381277009	0.305631295421722	0.208396312714389	Ctsb/Slco4a1	2
GO:0042908	GO:0042908	xenobiotic transport	2/517	39/28891	0.154034381277009	0.305631295421722	0.208396312714389	Slc19a1/Abcg3	2
GO:0045922	GO:0045922	negative regulation of fatty acid metabolic process	2/517	39/28891	0.154034381277009	0.305631295421722	0.208396312714389	Acacb/Ceacam1	2
GO:0046329	GO:0046329	negative regulation of JNK cascade	2/517	39/28891	0.154034381277009	0.305631295421722	0.208396312714389	Dnaja1/Dusp10	2
GO:0051938	GO:0051938	L-glutamate import	2/517	39/28891	0.154034381277009	0.305631295421722	0.208396312714389	Kmo/Itgb1	2
GO:0060292	GO:0060292	long-term synaptic depression	2/517	39/28891	0.154034381277009	0.305631295421722	0.208396312714389	Plk2/Sorcs2	2
GO:0060674	GO:0060674	placenta blood vessel development	2/517	39/28891	0.154034381277009	0.305631295421722	0.208396312714389	Junb/Plcd3	2
GO:0070528	GO:0070528	protein kinase C signaling	2/517	39/28891	0.154034381277009	0.305631295421722	0.208396312714389	Cd40/Akap12	2
GO:0090329	GO:0090329	regulation of DNA-templated DNA replication	2/517	39/28891	0.154034381277009	0.305631295421722	0.208396312714389	Aicda/Cdc7	2
GO:1902686	GO:1902686	mitochondrial outer membrane permeabilization involved in programmed cell death	2/517	39/28891	0.154034381277009	0.305631295421722	0.208396312714389	Chchd10/Bnip3	2
GO:1904738	GO:1904738	vascular associated smooth muscle cell migration	2/517	39/28891	0.154034381277009	0.305631295421722	0.208396312714389	Tpm1/Myo5a	2
GO:0001508	GO:0001508	action potential	5/517	158/28891	0.154419259050752	0.305857189712635	0.208550339929516	P2rx4/Cd36/Kcnab2/Scn2b/Jup	5
GO:0002444	GO:0002444	myeloid leukocyte mediated immunity	5/517	158/28891	0.154419259050752	0.305857189712635	0.208550339929516	Cplx2/Lat2/Tyrobp/Mavs/Fcer1g	5
GO:0022612	GO:0022612	gland morphogenesis	5/517	158/28891	0.154419259050752	0.305857189712635	0.208550339929516	Rarg/Ceacam1/Dag1/Tgfbr2/Plxna1	5
GO:0032368	GO:0032368	regulation of lipid transport	5/517	158/28891	0.154419259050752	0.305857189712635	0.208550339929516	Anxa2/Nucb2/Acsl1/Zdhhc8/Runx1	5
GO:0014074	GO:0014074	response to purine-containing compound	4/517	116/28891	0.154878884216434	0.306230084692502	0.208804600340666	Pde2a/Hsp90b1/Adora2a/P2rx4	4
GO:0033865	GO:0033865	nucleoside bisphosphate metabolic process	4/517	116/28891	0.154878884216434	0.306230084692502	0.208804600340666	Acsl1/Acacb/Oxsm/Mpc2	4
GO:0033875	GO:0033875	ribonucleoside bisphosphate metabolic process	4/517	116/28891	0.154878884216434	0.306230084692502	0.208804600340666	Acsl1/Acacb/Oxsm/Mpc2	4
GO:0034032	GO:0034032	purine nucleoside bisphosphate metabolic process	4/517	116/28891	0.154878884216434	0.306230084692502	0.208804600340666	Acsl1/Acacb/Oxsm/Mpc2	4
GO:0021536	GO:0021536	diencephalon development	3/517	76/28891	0.155329972245109	0.306718939070175	0.209137928279549	Zeb2/Plxna1/Plxna3	3
