ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0015698	GO:0015698	inorganic anion transport	4/481	155/28891	0.25874570564069	0.441079762127583	0.340918686552979	Car2/Slc4a8/Tg/Slc37a1	4
GO:0001967	GO:0001967	suckling behavior	1/481	18/28891	0.260876662808031	0.441079762127583	0.340918686552979	App	1
GO:0002730	GO:0002730	regulation of dendritic cell cytokine production	1/481	18/28891	0.260876662808031	0.441079762127583	0.340918686552979	Scimp	1
GO:0002862	GO:0002862	negative regulation of inflammatory response to antigenic stimulus	1/481	18/28891	0.260876662808031	0.441079762127583	0.340918686552979	Il10	1
GO:0010919	GO:0010919	regulation of inositol phosphate biosynthetic process	1/481	18/28891	0.260876662808031	0.441079762127583	0.340918686552979	Plek	1
GO:0016045	GO:0016045	detection of bacterium	1/481	18/28891	0.260876662808031	0.441079762127583	0.340918686552979	Pglyrp1	1
GO:0018279	GO:0018279	protein N-linked glycosylation via asparagine	1/481	18/28891	0.260876662808031	0.441079762127583	0.340918686552979	Fut8	1
GO:0021859	GO:0021859	pyramidal neuron differentiation	1/481	18/28891	0.260876662808031	0.441079762127583	0.340918686552979	Bcl6	1
GO:0030011	GO:0030011	maintenance of cell polarity	1/481	18/28891	0.260876662808031	0.441079762127583	0.340918686552979	Pdlim1	1
GO:0030033	GO:0030033	microvillus assembly	1/481	18/28891	0.260876662808031	0.441079762127583	0.340918686552979	Fscn1	1
GO:0030575	GO:0030575	nuclear body organization	1/481	18/28891	0.260876662808031	0.441079762127583	0.340918686552979	Wrap53	1
GO:0035337	GO:0035337	fatty-acyl-CoA metabolic process	1/481	18/28891	0.260876662808031	0.441079762127583	0.340918686552979	Dgat2	1
GO:0039535	GO:0039535	regulation of RIG-I signaling pathway	1/481	18/28891	0.260876662808031	0.441079762127583	0.340918686552979	Ddx60	1
GO:0043252	GO:0043252	sodium-independent organic anion transport	1/481	18/28891	0.260876662808031	0.441079762127583	0.340918686552979	Slco5a1	1
GO:0045605	GO:0045605	negative regulation of epidermal cell differentiation	1/481	18/28891	0.260876662808031	0.441079762127583	0.340918686552979	Ezh2	1
GO:0045655	GO:0045655	regulation of monocyte differentiation	1/481	18/28891	0.260876662808031	0.441079762127583	0.340918686552979	Cdk6	1
GO:0045683	GO:0045683	negative regulation of epidermis development	1/481	18/28891	0.260876662808031	0.441079762127583	0.340918686552979	Ezh2	1
GO:0045725	GO:0045725	positive regulation of glycogen biosynthetic process	1/481	18/28891	0.260876662808031	0.441079762127583	0.340918686552979	Sorbs1	1
GO:0045779	GO:0045779	negative regulation of bone resorption	1/481	18/28891	0.260876662808031	0.441079762127583	0.340918686552979	Gpr137	1
GO:0045837	GO:0045837	negative regulation of membrane potential	1/481	18/28891	0.260876662808031	0.441079762127583	0.340918686552979	Slc25a27	1
GO:0046549	GO:0046549	retinal cone cell development	1/481	18/28891	0.260876662808031	0.441079762127583	0.340918686552979	Cabp4	1
GO:0048385	GO:0048385	regulation of retinoic acid receptor signaling pathway	1/481	18/28891	0.260876662808031	0.441079762127583	0.340918686552979	Ezh2	1
GO:0055012	GO:0055012	ventricular cardiac muscle cell differentiation	1/481	18/28891	0.260876662808031	0.441079762127583	0.340918686552979	Prox1	1
GO:0060231	GO:0060231	mesenchymal to epithelial transition	1/481	18/28891	0.260876662808031	0.441079762127583	0.340918686552979	Gata3	1
GO:0060644	GO:0060644	mammary gland epithelial cell differentiation	1/481	18/28891	0.260876662808031	0.441079762127583	0.340918686552979	Irf6	1
GO:0070206	GO:0070206	protein trimerization	1/481	18/28891	0.260876662808031	0.441079762127583	0.340918686552979	App	1
GO:0071696	GO:0071696	ectodermal placode development	1/481	18/28891	0.260876662808031	0.441079762127583	0.340918686552979	Prox1	1
GO:0072148	GO:0072148	epithelial cell fate commitment	1/481	18/28891	0.260876662808031	0.441079762127583	0.340918686552979	Prox1	1
GO:0097048	GO:0097048	dendritic cell apoptotic process	1/481	18/28891	0.260876662808031	0.441079762127583	0.340918686552979	Bcl2l1	1
GO:0098962	GO:0098962	regulation of postsynaptic neurotransmitter receptor activity	1/481	18/28891	0.260876662808031	0.441079762127583	0.340918686552979	App	1
GO:0099159	GO:0099159	regulation of modification of postsynaptic structure	1/481	18/28891	0.260876662808031	0.441079762127583	0.340918686552979	Itsn1	1
GO:1901881	GO:1901881	positive regulation of protein depolymerization	1/481	18/28891	0.260876662808031	0.441079762127583	0.340918686552979	Plek	1
GO:1902855	GO:1902855	regulation of non-motile cilium assembly	1/481	18/28891	0.260876662808031	0.441079762127583	0.340918686552979	Tmem67	1
GO:1903376	GO:1903376	regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway	1/481	18/28891	0.260876662808031	0.441079762127583	0.340918686552979	Il10	1
GO:1904294	GO:1904294	positive regulation of ERAD pathway	1/481	18/28891	0.260876662808031	0.441079762127583	0.340918686552979	Tmem67	1
GO:2000668	GO:2000668	regulation of dendritic cell apoptotic process	1/481	18/28891	0.260876662808031	0.441079762127583	0.340918686552979	Bcl2l1	1
GO:2001256	GO:2001256	regulation of store-operated calcium entry	1/481	18/28891	0.260876662808031	0.441079762127583	0.340918686552979	Saraf	1
GO:0008584	GO:0008584	male gonad development	4/481	156/28891	0.262397712554013	0.443287395397977	0.342625007040918	Bcl2l1/Aspm/Gata3/Rec8	4
GO:0141060	GO:0141060	disruption of anatomical structure in another organism	4/481	156/28891	0.262397712554013	0.443287395397977	0.342625007040918	Bad/Bcl2l1/Pglyrp1/Lyz1	4
GO:0001657	GO:0001657	ureteric bud development	3/481	107/28891	0.263791433380182	0.444608091617721	0.343645797517449	Dlg1/Gata3/Hoxb7	3
GO:0070167	GO:0070167	regulation of biomineral tissue development	3/481	107/28891	0.263791433380182	0.444608091617721	0.343645797517449	Nbr1/Trpm4/Isg15	3
GO:0030225	GO:0030225	macrophage differentiation	2/481	60/28891	0.263827439354406	0.444608091617721	0.343645797517449	Gata3/App	2
GO:0030857	GO:0030857	negative regulation of epithelial cell differentiation	2/481	60/28891	0.263827439354406	0.444608091617721	0.343645797517449	Xdh/Ezh2	2
GO:0043330	GO:0043330	response to exogenous dsRNA	2/481	60/28891	0.263827439354406	0.444608091617721	0.343645797517449	Stat1/Rftn2	2
GO:0060443	GO:0060443	mammary gland morphogenesis	2/481	60/28891	0.263827439354406	0.444608091617721	0.343645797517449	Nfkb1/Robo1	2
GO:0001838	GO:0001838	embryonic epithelial tube formation	4/481	157/28891	0.266059515568405	0.448002873454038	0.34626968703618	Stk3/Dlc1/Casp3/Gata3	4
GO:0046546	GO:0046546	development of primary male sexual characteristics	4/481	157/28891	0.266059515568405	0.448002873454038	0.34626968703618	Bcl2l1/Aspm/Gata3/Rec8	4
GO:0030258	GO:0030258	lipid modification	5/481	208/28891	0.266343310310281	0.44809663967901	0.34634216068155	Dgat2/Inpp5k/Acadvl/Cpt1a/Acoxl	5
GO:0050795	GO:0050795	regulation of behavior	3/481	108/28891	0.268288186370154	0.44809663967901	0.34634216068155	Apoe/Dlg4/Ada	3
GO:0070585	GO:0070585	protein localization to mitochondrion	3/481	108/28891	0.268288186370154	0.44809663967901	0.34634216068155	Bag3/Dusp18/Isg15	3
GO:2000243	GO:2000243	positive regulation of reproductive process	3/481	108/28891	0.268288186370154	0.44809663967901	0.34634216068155	Cyp51/Cdc25b/Igf1r	3
GO:0090092	GO:0090092	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	6/481	261/28891	0.269456272247973	0.44809663967901	0.34634216068155	Twsg1/Crim1/Neo1/Ldlrad4/Ryr1/Kcp	6
GO:0007601	GO:0007601	visual perception	4/481	158/28891	0.269730680309459	0.44809663967901	0.34634216068155	Unc119/Impg1/Cabp4/Rom1	4
GO:0009411	GO:0009411	response to UV	4/481	158/28891	0.269730680309459	0.44809663967901	0.34634216068155	Pik3r1/Casp3/Ercc8/Aurkb	4
GO:0006278	GO:0006278	RNA-templated DNA biosynthetic process	2/481	61/28891	0.270010136095631	0.44809663967901	0.34634216068155	Wrap53/Aurkb	2
GO:0007004	GO:0007004	telomere maintenance via telomerase	2/481	61/28891	0.270010136095631	0.44809663967901	0.34634216068155	Wrap53/Aurkb	2
GO:0007140	GO:0007140	male meiotic nuclear division	2/481	61/28891	0.270010136095631	0.44809663967901	0.34634216068155	Hspa2/Rec8	2
GO:0035924	GO:0035924	cellular response to vascular endothelial growth factor stimulus	2/481	61/28891	0.270010136095631	0.44809663967901	0.34634216068155	Xdh/Robo1	2
GO:0071103	GO:0071103	DNA conformation change	2/481	61/28891	0.270010136095631	0.44809663967901	0.34634216068155	Mcm6/Top2a	2
GO:0097479	GO:0097479	synaptic vesicle localization	2/481	61/28891	0.270010136095631	0.44809663967901	0.34634216068155	Bcl2l1/Ap3m2	2
GO:0009260	GO:0009260	ribonucleotide biosynthetic process	5/481	210/28891	0.27267765406557	0.44809663967901	0.34634216068155	Acly/Ndufv1/Nme7/Bcl2l1/Ada	5
GO:0006576	GO:0006576	biogenic amine metabolic process	3/481	109/28891	0.272793697053926	0.44809663967901	0.34634216068155	Hdc/Afmid/Gata3	3
GO:0016525	GO:0016525	negative regulation of angiogenesis	3/481	109/28891	0.272793697053926	0.44809663967901	0.34634216068155	Stat1/Epn2/Cd59a	3
GO:0036503	GO:0036503	ERAD pathway	3/481	109/28891	0.272793697053926	0.44809663967901	0.34634216068155	Rcn3/Man1a/Tmem67	3
GO:0001821	GO:0001821	histamine secretion	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Ada	1
GO:0001878	GO:0001878	response to yeast	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	App	1
GO:0002031	GO:0002031	G protein-coupled receptor internalization	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	App	1
GO:0002371	GO:0002371	dendritic cell cytokine production	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Scimp	1
GO:0002827	GO:0002827	positive regulation of T-helper 1 type immune response	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Slamf1	1
GO:0002921	GO:0002921	negative regulation of humoral immune response	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Cd59a	1
GO:0003184	GO:0003184	pulmonary valve morphogenesis	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Robo1	1
GO:0006743	GO:0006743	ubiquinone metabolic process	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Aifm2	1
GO:0009220	GO:0009220	pyrimidine ribonucleotide biosynthetic process	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Nme7	1
GO:0010801	GO:0010801	negative regulation of peptidyl-threonine phosphorylation	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Inpp5k	1
GO:0010867	GO:0010867	positive regulation of triglyceride biosynthetic process	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Dgat2	1
GO:0015669	GO:0015669	gas transport	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Car2	1
GO:0015701	GO:0015701	bicarbonate transport	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Slc4a8	1
GO:0016322	GO:0016322	neuron remodeling	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	App	1
GO:0021783	GO:0021783	preganglionic parasympathetic fiber development	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Hes3	1
GO:0030502	GO:0030502	negative regulation of bone mineralization	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Trpm4	1
GO:0032261	GO:0032261	purine nucleotide salvage	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Ada	1
GO:0032700	GO:0032700	negative regulation of interleukin-17 production	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Tnfsf4	1
GO:0032785	GO:0032785	negative regulation of DNA-templated transcription, elongation	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Ezh2	1
GO:0033604	GO:0033604	negative regulation of catecholamine secretion	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Syt11	1
GO:0033605	GO:0033605	positive regulation of catecholamine secretion	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Kcnb1	1
GO:0035235	GO:0035235	ionotropic glutamate receptor signaling pathway	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	App	1
GO:0042415	GO:0042415	norepinephrine metabolic process	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Gata3	1
GO:0042953	GO:0042953	lipoprotein transport	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Unc119	1
GO:0045717	GO:0045717	negative regulation of fatty acid biosynthetic process	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Acadvl	1
GO:0045956	GO:0045956	positive regulation of calcium ion-dependent exocytosis	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Kcnb1	1
GO:0045986	GO:0045986	negative regulation of smooth muscle contraction	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Calcrl	1
GO:0048268	GO:0048268	clathrin coat assembly	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Syt11	1
GO:0050665	GO:0050665	hydrogen peroxide biosynthetic process	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Cybb	1
GO:0050746	GO:0050746	regulation of lipoprotein metabolic process	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Dgat2	1
GO:0050862	GO:0050862	positive regulation of T cell receptor signaling pathway	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Ada	1
GO:0051000	GO:0051000	positive regulation of nitric-oxide synthase activity	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Apoe	1
GO:0060123	GO:0060123	regulation of growth hormone secretion	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Itsn1	1
GO:0060707	GO:0060707	trophoblast giant cell differentiation	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Prdm1	1
GO:0060841	GO:0060841	venous blood vessel development	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Prox1	1
GO:0070200	GO:0070200	establishment of protein localization to telomere	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Wrap53	1
GO:0070243	GO:0070243	regulation of thymocyte apoptotic process	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Ada	1
GO:0070431	GO:0070431	nucleotide-binding oligomerization domain containing 2 signaling pathway	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Lacc1	1
GO:0071676	GO:0071676	negative regulation of mononuclear cell migration	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Cd200	1
GO:0090280	GO:0090280	positive regulation of calcium ion import	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Cask	1
GO:0090660	GO:0090660	cerebrospinal fluid circulation	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Cfap53	1
GO:0098696	GO:0098696	regulation of neurotransmitter receptor localization to postsynaptic specialization membrane	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Rapgef4	1
GO:1901741	GO:1901741	positive regulation of myoblast fusion	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Ehd1	1
GO:1902236	GO:1902236	negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Bcl2l1	1
GO:1902259	GO:1902259	regulation of delayed rectifier potassium channel activity	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Kcns1	1
GO:1903232	GO:1903232	melanosome assembly	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Hps1	1
GO:1905664	GO:1905664	regulation of calcium ion import across plasma membrane	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Ppp3cc	1
GO:1905874	GO:1905874	regulation of postsynaptic density organization	1/481	19/28891	0.273189838618974	0.44809663967901	0.34634216068155	Ptprs	1
GO:0070507	GO:0070507	regulation of microtubule cytoskeleton organization	4/481	159/28891	0.273410774813782	0.448280430071024	0.346484215666672	Mid1/Mapre3/Ska3/Cep97	4
GO:0042176	GO:0042176	regulation of protein catabolic process	8/481	369/28891	0.274168943880374	0.449344562880375	0.347306703549435	Cyp51/Apoe/Serpinb1a/Trim40/Il10/Laptm4b/Tmem67/App	8
GO:0098742	GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	5/481	211/28891	0.275856850810293	0.451931020607234	0.349305824449501	Cd24a/Il10/Robo1/Igsf9/Ptprs	5
GO:0031122	GO:0031122	cytoplasmic microtubule organization	2/481	62/28891	0.276191442462804	0.451939653664294	0.349312497098593	Dlg1/Hook2	2
GO:0070301	GO:0070301	cellular response to hydrogen peroxide	2/481	62/28891	0.276191442462804	0.451939653664294	0.349312497098593	Map3k5/Ezh2	2
GO:0072577	GO:0072577	endothelial cell apoptotic process	2/481	62/28891	0.276191442462804	0.451939653664294	0.349312497098593	Il10/Gata3	2
GO:0042060	GO:0042060	wound healing	8/481	370/28891	0.276543248682387	0.452335540256411	0.349618485150181	Apoe/F11r/Plek/Syt11/F12/Cask/Dcbld2/Hps1	8
GO:0008643	GO:0008643	carbohydrate transport	4/481	160/28891	0.277099369627419	0.452506435368074	0.349750573135187	Inpp5k/Sorbs1/Slc37a1/Slc25a27	4
GO:1902850	GO:1902850	microtubule cytoskeleton organization involved in mitosis	4/481	160/28891	0.277099369627419	0.452506435368074	0.349750573135187	Cenpe/Aurkb/Birc5/Cep97	4
GO:0048704	GO:0048704	embryonic skeletal system morphogenesis	3/481	110/28891	0.277307198550801	0.452506435368074	0.349750573135187	Wdr19/Dlg1/Hoxb7	3
GO:0072163	GO:0072163	mesonephric epithelium development	3/481	110/28891	0.277307198550801	0.452506435368074	0.349750573135187	Dlg1/Gata3/Hoxb7	3
GO:0072164	GO:0072164	mesonephric tubule development	3/481	110/28891	0.277307198550801	0.452506435368074	0.349750573135187	Dlg1/Gata3/Hoxb7	3
GO:2001243	GO:2001243	negative regulation of intrinsic apoptotic signaling pathway	3/481	110/28891	0.277307198550801	0.452506435368074	0.349750573135187	Il10/Bcl2l1/Rtkn2	3
GO:0071695	GO:0071695	anatomical structure maturation	7/481	317/28891	0.277870598599008	0.453153213072164	0.350250479556435	Cdc25b/Kcnb1/Gata3/Ryr1/Oosp2/Rec8/App	7
GO:0036293	GO:0036293	response to decreased oxygen levels	6/481	264/28891	0.27794178663601	0.453153213072164	0.350250479556435	Cybb/Cd24a/Bad/Npepps/Ryr1/Ada	6
